sno,Date,Store ID,Product ID,Category,Region,Units Sold,Price,Weather Condition,Competitor Pricing,Seasonality,Demand,Revenue,Month
255,2022-01-03,S003,P0016,Electronics,East,86,87.62,Cloudy,76.74,Winter,127,7535.320000000001,2022-01
256,2022-01-03,S003,P0017,Furniture,East,51,114.31,Cloudy,127.68,Winter,58,5829.81,2022-01
257,2022-01-03,S003,P0018,Furniture,East,43,125.69,Cloudy,151.98,Winter,70,5404.67,2022-01
258,2022-01-03,S003,P0019,Groceries,East,95,65.05,Cloudy,58.48,Winter,134,6179.75,2022-01
259,2022-01-03,S003,P0020,Clothing,East,149,77.03,Cloudy,84.13,Winter,184,11477.47,2022-01
260,2022-01-03,S004,P0001,Groceries,West,0,12.83,Sunny,15.38,Winter,207,0.0,2022-01
261,2022-01-03,S004,P0002,Groceries,West,75,18.58,Sunny,17.47,Winter,88,1393.4999999999998,2022-01
262,2022-01-03,S004,P0003,Furniture,West,0,126.27,Sunny,149.23,Winter,111,0.0,2022-01
263,2022-01-03,S004,P0004,Groceries,West,54,55.0,Sunny,52.98,Winter,90,2970.0,2022-01
264,2022-01-03,S004,P0005,Clothing,West,125,71.68,Sunny,63.8,Winter,125,8960.0,2022-01
265,2022-01-03,S004,P0006,Groceries,West,92,29.24,Sunny,33.69,Winter,118,2690.08,2022-01
266,2022-01-03,S004,P0007,Groceries,West,0,29.23,Sunny,28.51,Winter,88,0.0,2022-01
267,2022-01-03,S004,P0008,Furniture,West,86,98.36,Sunny,96.97,Winter,89,8458.96,2022-01
268,2022-01-03,S004,P0009,Clothing,West,0,128.21,Sunny,149.55,Winter,129,0.0,2022-01
269,2022-01-03,S004,P0010,Groceries,West,0,25.38,Sunny,26.82,Winter,124,0.0,2022-01
270,2022-01-03,S004,P0011,Clothing,West,5,69.83,Sunny,66.82,Winter,166,349.15,2022-01
271,2022-01-03,S004,P0012,Electronics,West,94,114.62,Sunny,112.97,Winter,173,10774.28,2022-01
272,2022-01-03,S004,P0013,Groceries,West,0,22.69,Sunny,19.79,Winter,113,0.0,2022-01
273,2022-01-03,S004,P0014,Furniture,West,61,151.73,Sunny,148.19,Winter,62,9255.53,2022-01
274,2022-01-03,S004,P0015,Furniture,West,67,85.0,Sunny,97.01,Winter,67,5695.0,2022-01
275,2022-01-03,S004,P0016,Furniture,West,14,116.65,Sunny,139.43,Winter,102,1633.1,2022-01
276,2022-01-03,S004,P0017,Clothing,West,98,105.0,Sunny,120.75,Winter,136,10290.0,2022-01
277,2022-01-03,S004,P0018,Furniture,West,111,185.13,Sunny,183.17,Winter,133,20549.43,2022-01
278,2022-01-03,S004,P0019,Clothing,West,82,55.99,Sunny,67.46,Winter,75,4591.18,2022-01
279,2022-01-03,S004,P0020,Furniture,West,71,111.07,Sunny,95.71,Winter,95,7885.969999999999,2022-01
280,2022-01-03,S005,P0001,Groceries,North,98,10.87,Snowy,11.79,Winter,117,1065.26,2022-01
281,2022-01-03,S005,P0002,Electronics,North,0,38.42,Snowy,41.22,Winter,104,0.0,2022-01
282,2022-01-03,S005,P0003,Toys,North,99,29.53,Snowy,33.0,Winter,120,2923.4700000000003,2022-01
283,2022-01-03,S005,P0004,Groceries,North,48,6.37,Snowy,6.14,Winter,60,305.76,2022-01
284,2022-01-03,S005,P0005,Groceries,North,126,15.19,Snowy,14.86,Winter,130,1913.94,2022-01
285,2022-01-03,S005,P0006,Groceries,North,99,57.2,Snowy,66.25,Winter,159,5662.8,2022-01
286,2022-01-03,S005,P0007,Groceries,North,57,77.66,Snowy,76.61,Winter,81,4426.62,2022-01
287,2022-01-03,S005,P0008,Groceries,North,38,54.45,Snowy,50.65,Winter,58,2069.1,2022-01
288,2022-01-03,S005,P0009,Groceries,North,69,98.97,Snowy,104.66,Winter,108,6828.93,2022-01
289,2022-01-03,S005,P0010,Groceries,North,0,67.22,Snowy,74.94,Winter,174,0.0,2022-01
290,2022-01-03,S005,P0011,Electronics,North,73,75.78,Snowy,72.22,Winter,93,5531.9400000000005,2022-01
291,2022-01-03,S005,P0012,Furniture,North,42,143.23,Snowy,138.45,Winter,122,6015.66,2022-01
292,2022-01-03,S005,P0013,Groceries,North,0,74.98,Snowy,83.33,Winter,100,0.0,2022-01
293,2022-01-03,S005,P0014,Furniture,North,83,178.05,Snowy,202.29,Winter,95,14778.15,2022-01
294,2022-01-03,S005,P0015,Groceries,North,80,50.38,Snowy,54.94,Winter,116,4030.4,2022-01
295,2022-01-03,S005,P0016,Toys,North,0,41.54,Snowy,36.53,Winter,171,0.0,2022-01
296,2022-01-03,S005,P0017,Toys,North,82,40.18,Snowy,45.01,Winter,115,3294.76,2022-01
297,2022-01-03,S005,P0018,Clothing,North,65,18.73,Snowy,16.1,Winter,67,1217.45,2022-01
298,2022-01-03,S005,P0019,Furniture,North,78,129.42,Snowy,137.11,Winter,68,10094.759999999998,2022-01
299,2022-01-03,S005,P0020,Toys,North,50,25.7,Snowy,27.74,Winter,72,1285.0,2022-01
300,2022-01-04,S001,P0001,Electronics,North,42,61.66,Snowy,54.88,Winter,67,2589.72,2022-01
301,2022-01-04,S001,P0002,Clothing,North,113,69.87,Snowy,81.54,Winter,116,7895.31,2022-01
302,2022-01-04,S001,P0003,Clothing,North,0,46.51,Snowy,41.33,Winter,96,0.0,2022-01
303,2022-01-04,S001,P0004,Electronics,North,58,88.09,Snowy,100.36,Winter,52,5109.22,2022-01
304,2022-01-04,S001,P0005,Groceries,North,0,52.34,Snowy,61.75,Winter,129,0.0,2022-01
305,2022-01-04,S001,P0006,Toys,North,0,37.81,Snowy,32.55,Winter,86,0.0,2022-01
306,2022-01-04,S001,P0007,Groceries,North,0,25.59,Snowy,30.25,Winter,185,0.0,2022-01
307,2022-01-04,S001,P0008,Electronics,North,109,43.67,Snowy,48.84,Winter,119,4760.03,2022-01
308,2022-01-04,S001,P0009,Clothing,North,88,81.46,Snowy,70.34,Winter,101,7168.48,2022-01
309,2022-01-04,S001,P0010,Furniture,North,0,133.12,Snowy,125.09,Winter,71,0.0,2022-01
310,2022-01-04,S001,P0011,Furniture,North,54,151.43,Snowy,148.93,Winter,70,8177.22,2022-01
311,2022-01-04,S001,P0012,Groceries,North,65,75.21,Snowy,87.92,Winter,101,4888.65,2022-01
312,2022-01-04,S001,P0013,Toys,North,79,28.99,Snowy,25.69,Winter,126,2290.21,2022-01
313,2022-01-04,S001,P0014,Groceries,North,147,76.99,Snowy,73.32,Winter,133,11317.53,2022-01
314,2022-01-04,S001,P0015,Toys,North,81,15.01,Snowy,16.1,Winter,75,1215.81,2022-01
315,2022-01-04,S001,P0016,Groceries,North,100,40.46,Snowy,47.46,Winter,111,4046.0,2022-01
316,2022-01-04,S001,P0017,Toys,North,59,18.23,Snowy,21.61,Winter,62,1075.57,2022-01
317,2022-01-04,S001,P0018,Groceries,North,63,57.88,Snowy,51.61,Winter,100,3646.44,2022-01
318,2022-01-04,S001,P0019,Furniture,North,49,109.44,Snowy,131.36,Winter,80,5362.56,2022-01
319,2022-01-04,S001,P0020,Furniture,North,52,127.11,Snowy,111.71,Winter,110,6609.72,2022-01
320,2022-01-04,S002,P0001,Groceries,South,172,103.11,Cloudy,123.5,Winter,180,17734.92,2022-01
321,2022-01-04,S002,P0002,Toys,South,90,29.92,Cloudy,35.78,Winter,96,2692.8,2022-01
322,2022-01-04,S002,P0003,Groceries,South,166,68.92,Cloudy,75.44,Winter,139,11440.72,2022-01
323,2022-01-04,S002,P0004,Groceries,South,92,37.63,Cloudy,32.53,Winter,80,3461.96,2022-01
324,2022-01-04,S002,P0005,Electronics,South,0,74.22,Cloudy,73.52,Winter,64,0.0,2022-01
325,2022-01-04,S002,P0006,Clothing,South,98,71.52,Cloudy,65.75,Winter,106,7008.96,2022-01
326,2022-01-04,S002,P0007,Toys,South,96,28.57,Cloudy,27.1,Winter,112,2742.7200000000003,2022-01
327,2022-01-04,S002,P0008,Groceries,South,96,26.73,Cloudy,29.55,Winter,109,2566.08,2022-01
328,2022-01-04,S002,P0009,Groceries,South,110,63.42,Cloudy,60.75,Winter,161,6976.2,2022-01
329,2022-01-04,S002,P0010,Groceries,South,77,81.42,Cloudy,71.67,Winter,88,6269.34,2022-01
330,2022-01-04,S002,P0011,Groceries,South,106,94.34,Cloudy,105.72,Winter,128,10000.04,2022-01
331,2022-01-04,S002,P0012,Electronics,South,0,74.94,Cloudy,72.04,Winter,140,0.0,2022-01
332,2022-01-04,S002,P0013,Groceries,South,47,16.91,Cloudy,14.67,Winter,69,794.77,2022-01
333,2022-01-04,S002,P0014,Electronics,South,0,124.24,Cloudy,142.52,Winter,146,0.0,2022-01
334,2022-01-04,S002,P0015,Clothing,South,0,65.07,Cloudy,72.43,Winter,95,0.0,2022-01
335,2022-01-04,S002,P0016,Clothing,South,117,93.55,Cloudy,105.37,Winter,129,10945.35,2022-01
336,2022-01-04,S002,P0017,Toys,South,95,17.01,Cloudy,20.16,Winter,119,1615.95,2022-01
337,2022-01-04,S002,P0018,Clothing,South,181,34.99,Cloudy,38.26,Winter,214,6333.1900000000005,2022-01
338,2022-01-04,S002,P0019,Clothing,South,0,95.83,Cloudy,111.25,Winter,160,0.0,2022-01
339,2022-01-04,S002,P0020,Furniture,South,90,143.16,Cloudy,136.86,Winter,104,12884.4,2022-01
340,2022-01-04,S003,P0001,Toys,East,76,15.15,Sunny,16.99,Winter,95,1151.4,2022-01
341,2022-01-04,S003,P0002,Groceries,East,122,65.96,Sunny,64.74,Winter,132,8047.119999999999,2022-01
342,2022-01-04,S003,P0003,Electronics,East,145,110.35,Sunny,95.07,Winter,185,16000.75,2022-01
343,2022-01-04,S003,P0004,Groceries,East,56,19.87,Sunny,19.62,Winter,55,1112.72,2022-01
344,2022-01-04,S003,P0005,Toys,East,106,21.41,Sunny,22.92,Winter,149,2269.46,2022-01
345,2022-01-04,S003,P0006,Toys,East,71,40.83,Sunny,45.75,Winter,107,2898.93,2022-01
346,2022-01-04,S003,P0007,Groceries,East,0,16.12,Sunny,18.73,Winter,170,0.0,2022-01
347,2022-01-04,S003,P0008,Clothing,East,174,131.49,Sunny,119.27,Winter,156,22879.26,2022-01
348,2022-01-04,S003,P0009,Groceries,East,86,43.15,Sunny,50.59,Winter,116,3710.9,2022-01
349,2022-01-04,S003,P0010,Groceries,East,129,42.18,Sunny,45.73,Winter,138,5441.22,2022-01
350,2022-01-04,S003,P0011,Electronics,East,114,142.09,Sunny,165.96,Winter,140,16198.26,2022-01
351,2022-01-04,S003,P0012,Furniture,East,62,87.64,Sunny,76.28,Winter,90,5433.68,2022-01
352,2022-01-04,S003,P0013,Groceries,East,0,66.9,Sunny,71.48,Winter,166,0.0,2022-01
353,2022-01-04,S003,P0014,Groceries,East,128,101.6,Sunny,110.1,Winter,227,13004.8,2022-01
354,2022-01-04,S003,P0015,Groceries,East,0,132.02,Sunny,118.88,Winter,203,0.0,2022-01
355,2022-01-04,S003,P0016,Electronics,East,126,105.97,Sunny,104.6,Winter,112,13352.22,2022-01
356,2022-01-04,S003,P0017,Furniture,East,63,138.36,Sunny,149.04,Winter,148,8716.68,2022-01
357,2022-01-04,S003,P0018,Furniture,East,87,123.23,Sunny,138.76,Winter,115,10721.01,2022-01
358,2022-01-04,S003,P0019,Groceries,East,116,55.43,Sunny,63.92,Winter,99,6429.88,2022-01
359,2022-01-04,S003,P0020,Clothing,East,0,80.2,Sunny,73.82,Winter,103,0.0,2022-01
360,2022-01-04,S004,P0001,Groceries,West,0,10.55,Cloudy,11.27,Winter,83,0.0,2022-01
361,2022-01-04,S004,P0002,Groceries,West,133,24.76,Cloudy,26.42,Winter,164,3293.0800000000004,2022-01
362,2022-01-04,S004,P0003,Furniture,West,173,165.54,Cloudy,157.42,Winter,144,28638.42,2022-01
363,2022-01-04,S004,P0004,Groceries,West,87,46.09,Cloudy,55.06,Winter,84,4009.83,2022-01
364,2022-01-04,S004,P0005,Clothing,West,92,81.79,Cloudy,75.44,Winter,150,7524.68,2022-01
365,2022-01-04,S004,P0006,Groceries,West,118,35.73,Cloudy,38.12,Winter,107,4216.139999999999,2022-01
366,2022-01-04,S004,P0007,Groceries,West,0,25.97,Cloudy,22.56,Winter,120,0.0,2022-01
367,2022-01-04,S004,P0008,Furniture,West,68,93.91,Cloudy,111.72,Winter,75,6385.88,2022-01
368,2022-01-04,S004,P0009,Clothing,West,201,143.79,Cloudy,165.24,Winter,235,28901.79,2022-01
369,2022-01-04,S004,P0010,Groceries,West,0,23.58,Cloudy,21.79,Winter,57,0.0,2022-01
370,2022-01-04,S004,P0011,Clothing,West,0,55.29,Cloudy,60.87,Winter,104,0.0,2022-01
371,2022-01-04,S004,P0012,Electronics,West,80,97.47,Cloudy,96.97,Winter,117,7797.6,2022-01
372,2022-01-04,S004,P0013,Groceries,West,165,21.87,Cloudy,23.8,Winter,198,3608.55,2022-01
373,2022-01-04,S004,P0014,Furniture,West,23,110.34,Cloudy,106.7,Winter,28,2537.82,2022-01
374,2022-01-04,S004,P0015,Furniture,West,68,103.84,Cloudy,121.47,Winter,94,7061.12,2022-01
375,2022-01-04,S004,P0016,Furniture,West,92,114.25,Cloudy,127.49,Winter,80,10511.0,2022-01
376,2022-01-04,S004,P0017,Clothing,West,35,67.23,Cloudy,78.11,Winter,54,2353.05,2022-01
377,2022-01-04,S004,P0018,Furniture,West,123,155.02,Cloudy,150.33,Winter,113,19067.460000000003,2022-01
378,2022-01-04,S004,P0019,Clothing,West,80,53.04,Cloudy,51.94,Winter,75,4243.2,2022-01
379,2022-01-04,S004,P0020,Furniture,West,111,158.31,Cloudy,181.3,Winter,150,17572.41,2022-01
380,2022-01-04,S005,P0001,Groceries,North,58,12.03,Snowy,11.04,Winter,83,697.74,2022-01
381,2022-01-04,S005,P0002,Electronics,North,77,39.78,Snowy,47.27,Winter,83,3063.06,2022-01
382,2022-01-04,S005,P0003,Toys,North,43,22.64,Snowy,24.37,Winter,59,973.52,2022-01
383,2022-01-04,S005,P0004,Groceries,North,82,7.04,Snowy,6.13,Winter,88,577.28,2022-01
384,2022-01-04,S005,P0005,Groceries,North,183,18.83,Snowy,18.76,Winter,164,3445.89,2022-01
385,2022-01-04,S005,P0006,Groceries,North,0,53.05,Snowy,52.1,Winter,80,0.0,2022-01
386,2022-01-04,S005,P0007,Groceries,North,140,87.87,Snowy,75.2,Winter,157,12301.8,2022-01
387,2022-01-04,S005,P0008,Groceries,North,120,72.27,Snowy,79.04,Winter,162,8672.4,2022-01
388,2022-01-04,S005,P0009,Groceries,North,160,83.39,Snowy,100.61,Winter,146,13342.4,2022-01
389,2022-01-04,S005,P0010,Groceries,North,102,67.01,Snowy,57.47,Winter,118,6835.02,2022-01
390,2022-01-04,S005,P0011,Electronics,North,79,85.83,Snowy,73.3,Winter,99,6780.57,2022-01
391,2022-01-04,S005,P0012,Furniture,North,0,96.76,Snowy,111.69,Winter,41,0.0,2022-01
392,2022-01-04,S005,P0013,Groceries,North,189,77.38,Snowy,84.55,Winter,165,14624.82,2022-01
393,2022-01-04,S005,P0014,Furniture,North,76,150.93,Snowy,142.02,Winter,97,11470.68,2022-01
394,2022-01-04,S005,P0015,Groceries,North,66,49.18,Snowy,57.91,Winter,92,3245.88,2022-01
395,2022-01-04,S005,P0016,Toys,North,105,36.59,Snowy,32.47,Winter,93,3841.95,2022-01
396,2022-01-04,S005,P0017,Toys,North,78,29.38,Snowy,32.52,Winter,107,2291.64,2022-01
397,2022-01-04,S005,P0018,Clothing,North,69,19.53,Snowy,20.94,Winter,112,1347.5700000000002,2022-01
398,2022-01-04,S005,P0019,Furniture,North,37,126.83,Snowy,113.21,Winter,37,4692.71,2022-01
399,2022-01-04,S005,P0020,Toys,North,93,33.42,Snowy,31.07,Winter,119,3108.06,2022-01
400,2022-01-05,S001,P0001,Electronics,North,129,59.56,Snowy,57.34,Winter,110,7683.240000000001,2022-01
401,2022-01-05,S001,P0002,Clothing,North,77,57.54,Snowy,63.99,Winter,89,4430.58,2022-01
402,2022-01-05,S001,P0003,Clothing,North,156,61.64,Snowy,69.67,Winter,131,9615.84,2022-01
403,2022-01-05,S001,P0004,Electronics,North,38,76.08,Snowy,75.04,Winter,62,2891.04,2022-01
404,2022-01-05,S001,P0005,Groceries,North,91,57.21,Snowy,53.28,Winter,122,5206.11,2022-01
405,2022-01-05,S001,P0006,Toys,North,143,35.63,Snowy,34.75,Winter,125,5095.09,2022-01
406,2022-01-05,S001,P0007,Groceries,North,97,28.84,Snowy,33.46,Winter,147,2797.48,2022-01
407,2022-01-05,S001,P0008,Electronics,North,57,39.03,Snowy,42.99,Winter,85,2224.71,2022-01
408,2022-01-05,S001,P0009,Clothing,North,130,92.22,Snowy,105.32,Winter,140,11988.6,2022-01
409,2022-01-05,S001,P0010,Furniture,North,86,117.69,Snowy,113.38,Winter,82,10121.34,2022-01
410,2022-01-05,S001,P0011,Furniture,North,62,137.69,Snowy,120.07,Winter,95,8536.78,2022-01
411,2022-01-05,S001,P0012,Groceries,North,111,65.96,Snowy,58.69,Winter,101,7321.559999999999,2022-01
412,2022-01-05,S001,P0013,Toys,North,44,30.86,Snowy,34.03,Winter,74,1357.84,2022-01
413,2022-01-05,S001,P0014,Groceries,North,86,73.34,Snowy,72.81,Winter,136,6307.240000000001,2022-01
414,2022-01-05,S001,P0015,Toys,North,40,11.68,Snowy,13.69,Winter,37,467.2,2022-01
415,2022-01-05,S001,P0016,Groceries,North,140,43.67,Snowy,40.52,Winter,200,6113.8,2022-01
416,2022-01-05,S001,P0017,Toys,North,36,17.91,Snowy,19.32,Winter,57,644.76,2022-01
417,2022-01-05,S001,P0018,Groceries,North,109,57.56,Snowy,52.64,Winter,136,6274.04,2022-01
418,2022-01-05,S001,P0019,Furniture,North,66,89.13,Snowy,102.26,Winter,55,5882.58,2022-01
419,2022-01-05,S001,P0020,Furniture,North,0,122.84,Snowy,110.93,Winter,137,0.0,2022-01
420,2022-01-05,S002,P0001,Groceries,South,132,80.86,Snowy,69.75,Winter,154,10673.52,2022-01
421,2022-01-05,S002,P0002,Toys,South,81,30.8,Snowy,29.74,Winter,74,2494.8,2022-01
422,2022-01-05,S002,P0003,Groceries,South,93,75.8,Snowy,88.98,Winter,79,7049.4,2022-01
423,2022-01-05,S002,P0004,Groceries,South,65,31.95,Snowy,37.15,Winter,65,2076.75,2022-01
424,2022-01-05,S002,P0005,Electronics,South,107,95.04,Snowy,113.93,Winter,157,10169.28,2022-01
425,2022-01-05,S002,P0006,Clothing,South,74,63.82,Snowy,68.88,Winter,119,4722.68,2022-01
426,2022-01-05,S002,P0007,Toys,South,69,22.96,Snowy,25.89,Winter,64,1584.24,2022-01
427,2022-01-05,S002,P0008,Groceries,South,86,23.51,Snowy,20.93,Winter,145,2021.86,2022-01
428,2022-01-05,S002,P0009,Groceries,South,243,86.08,Snowy,81.81,Winter,236,20917.44,2022-01
429,2022-01-05,S002,P0010,Groceries,South,53,73.77,Snowy,70.27,Winter,76,3909.81,2022-01
430,2022-01-05,S002,P0011,Groceries,South,206,120.94,Snowy,114.78,Winter,201,24913.64,2022-01
431,2022-01-05,S002,P0012,Electronics,South,60,56.28,Snowy,61.95,Winter,84,3376.8,2022-01
432,2022-01-05,S002,P0013,Groceries,South,66,19.27,Snowy,18.88,Winter,73,1271.82,2022-01
433,2022-01-05,S002,P0014,Electronics,South,171,126.06,Snowy,111.81,Winter,155,21556.26,2022-01
434,2022-01-05,S002,P0015,Clothing,South,76,69.42,Snowy,68.34,Winter,84,5275.92,2022-01
435,2022-01-05,S002,P0016,Clothing,South,173,80.89,Snowy,89.91,Winter,161,13993.97,2022-01
436,2022-01-05,S002,P0017,Toys,South,52,18.76,Snowy,17.08,Winter,78,975.52,2022-01
437,2022-01-05,S002,P0018,Clothing,South,120,22.23,Snowy,25.93,Winter,115,2667.6,2022-01
438,2022-01-05,S002,P0019,Clothing,South,96,68.86,Snowy,76.1,Winter,90,6610.56,2022-01
439,2022-01-05,S002,P0020,Furniture,South,79,122.57,Snowy,137.11,Winter,89,9683.03,2022-01
440,2022-01-05,S003,P0001,Toys,East,141,18.5,Sunny,18.46,Winter,187,2608.5,2022-01
441,2022-01-05,S003,P0002,Groceries,East,154,65.99,Sunny,62.46,Winter,133,10162.46,2022-01
442,2022-01-05,S003,P0003,Electronics,East,172,121.31,Sunny,114.6,Winter,224,20865.32,2022-01
443,2022-01-05,S003,P0004,Groceries,East,162,22.18,Sunny,22.13,Winter,140,3593.16,2022-01
444,2022-01-05,S003,P0005,Toys,East,69,19.88,Sunny,17.89,Winter,107,1371.72,2022-01
445,2022-01-05,S003,P0006,Toys,East,62,35.38,Sunny,38.95,Winter,96,2193.56,2022-01
446,2022-01-05,S003,P0007,Groceries,East,67,14.15,Sunny,14.98,Winter,87,948.05,2022-01
447,2022-01-05,S003,P0008,Clothing,East,124,123.56,Sunny,113.39,Winter,202,15321.44,2022-01
448,2022-01-05,S003,P0009,Groceries,East,82,64.79,Sunny,75.07,Winter,221,5312.780000000001,2022-01
449,2022-01-05,S003,P0010,Groceries,East,114,40.8,Sunny,38.86,Winter,148,4651.2,2022-01
450,2022-01-05,S003,P0011,Electronics,East,243,130.31,Sunny,146.68,Winter,217,31665.33,2022-01
451,2022-01-05,S003,P0012,Furniture,East,175,100.54,Sunny,118.36,Winter,151,17594.5,2022-01
452,2022-01-05,S003,P0013,Groceries,East,72,68.96,Sunny,73.84,Winter,97,4965.12,2022-01
453,2022-01-05,S003,P0014,Groceries,East,0,96.42,Sunny,108.79,Winter,179,0.0,2022-01
454,2022-01-05,S003,P0015,Groceries,East,90,94.15,Sunny,99.85,Winter,86,8473.5,2022-01
455,2022-01-05,S003,P0016,Electronics,East,152,100.22,Sunny,85.84,Winter,175,15233.44,2022-01
456,2022-01-05,S003,P0017,Furniture,East,90,128.92,Sunny,112.17,Winter,77,11602.8,2022-01
457,2022-01-05,S003,P0018,Furniture,East,86,122.47,Sunny,121.36,Winter,97,10532.42,2022-01
458,2022-01-05,S003,P0019,Groceries,East,106,69.98,Sunny,74.67,Winter,307,7417.88,2022-01
459,2022-01-05,S003,P0020,Clothing,East,146,71.56,Sunny,78.7,Winter,180,10447.76,2022-01
460,2022-01-05,S004,P0001,Groceries,West,88,9.25,Cloudy,10.18,Winter,111,814.0,2022-01
461,2022-01-05,S004,P0002,Groceries,West,87,23.6,Cloudy,23.4,Winter,130,2053.2000000000003,2022-01
462,2022-01-05,S004,P0003,Furniture,West,54,121.52,Cloudy,117.9,Winter,52,6562.08,2022-01
463,2022-01-05,S004,P0004,Groceries,West,60,47.66,Cloudy,40.55,Winter,95,2859.6,2022-01
464,2022-01-05,S004,P0005,Clothing,West,157,80.18,Cloudy,88.3,Winter,162,12588.26,2022-01
465,2022-01-05,S004,P0006,Groceries,West,55,28.72,Cloudy,25.42,Winter,78,1579.6,2022-01
466,2022-01-05,S004,P0007,Groceries,West,81,28.22,Cloudy,25.1,Winter,93,2285.82,2022-01
467,2022-01-05,S004,P0008,Furniture,West,74,89.39,Cloudy,88.36,Winter,96,6614.86,2022-01
468,2022-01-05,S004,P0009,Clothing,West,115,96.07,Cloudy,107.21,Winter,107,11048.05,2022-01
469,2022-01-05,S004,P0010,Groceries,West,218,29.29,Cloudy,31.07,Winter,222,6385.22,2022-01
470,2022-01-05,S004,P0011,Clothing,West,146,61.57,Cloudy,72.03,Winter,159,8989.22,2022-01
471,2022-01-05,S004,P0012,Electronics,West,83,111.58,Cloudy,131.13,Winter,158,9261.14,2022-01
472,2022-01-05,S004,P0013,Groceries,West,83,20.75,Cloudy,23.49,Winter,117,1722.25,2022-01
473,2022-01-05,S004,P0014,Furniture,West,46,119.71,Cloudy,119.28,Winter,48,5506.66,2022-01
474,2022-01-05,S004,P0015,Furniture,West,53,89.97,Cloudy,88.43,Winter,54,4768.41,2022-01
475,2022-01-05,S004,P0016,Furniture,West,83,107.39,Cloudy,91.29,Winter,97,8913.37,2022-01
476,2022-01-05,S004,P0017,Clothing,West,114,131.36,Cloudy,130.43,Winter,180,14975.04,2022-01
477,2022-01-05,S004,P0018,Furniture,West,106,147.45,Cloudy,176.11,Winter,114,15629.7,2022-01
478,2022-01-05,S004,P0019,Clothing,West,54,43.1,Cloudy,47.26,Winter,83,2327.4,2022-01
479,2022-01-05,S004,P0020,Furniture,West,99,120.97,Cloudy,117.68,Winter,83,11976.03,2022-01
480,2022-01-05,S005,P0001,Groceries,North,163,13.08,Snowy,14.13,Winter,161,2132.04,2022-01
481,2022-01-05,S005,P0002,Electronics,North,86,40.3,Snowy,42.73,Winter,86,3465.8,2022-01
482,2022-01-05,S005,P0003,Toys,North,71,29.04,Snowy,28.91,Winter,99,2061.84,2022-01
483,2022-01-05,S005,P0004,Groceries,North,106,7.01,Snowy,8.17,Winter,102,743.06,2022-01
484,2022-01-05,S005,P0005,Groceries,North,35,10.42,Snowy,11.06,Winter,53,364.7,2022-01
485,2022-01-05,S005,P0006,Groceries,North,121,52.86,Snowy,60.89,Winter,111,6396.06,2022-01
486,2022-01-05,S005,P0007,Groceries,North,127,77.36,Snowy,88.65,Winter,112,9824.72,2022-01
487,2022-01-05,S005,P0008,Groceries,North,117,59.97,Snowy,59.38,Winter,118,7016.49,2022-01
488,2022-01-05,S005,P0009,Groceries,North,74,73.22,Snowy,80.3,Winter,103,5418.28,2022-01
489,2022-01-05,S005,P0010,Groceries,North,144,53.57,Snowy,61.18,Winter,157,7714.08,2022-01
490,2022-01-05,S005,P0011,Electronics,North,0,76.89,Snowy,86.57,Winter,114,0.0,2022-01
491,2022-01-05,S005,P0012,Furniture,North,66,123.61,Snowy,111.52,Winter,77,8158.26,2022-01
492,2022-01-05,S005,P0013,Groceries,North,37,66.97,Snowy,64.97,Winter,54,2477.89,2022-01
493,2022-01-05,S005,P0014,Furniture,North,60,133.69,Snowy,154.85,Winter,77,8021.4,2022-01
494,2022-01-05,S005,P0015,Groceries,North,105,45.39,Snowy,53.16,Winter,100,4765.95,2022-01
495,2022-01-05,S005,P0016,Toys,North,92,33.68,Snowy,40.17,Winter,134,3098.56,2022-01
496,2022-01-05,S005,P0017,Toys,North,71,37.15,Snowy,32.24,Winter,76,2637.65,2022-01
497,2022-01-05,S005,P0018,Clothing,North,34,13.19,Snowy,14.95,Winter,37,448.46,2022-01
498,2022-01-05,S005,P0019,Furniture,North,84,124.92,Snowy,123.38,Winter,75,10493.28,2022-01
499,2022-01-05,S005,P0020,Toys,North,65,25.81,Snowy,28.69,Winter,108,1677.65,2022-01
500,2022-01-06,S001,P0001,Electronics,North,98,84.03,Sunny,95.54,Winter,146,8234.94,2022-01
501,2022-01-06,S001,P0002,Clothing,North,86,55.73,Sunny,67.09,Winter,115,4792.78,2022-01
